feature,entry_mean,entry_std,other_mean,pooled_std,sep_zscore,n_entry
m_st_gap_up_half_atr_10,-0.7522124,1.2854344,-0.7538426,1.2821428,0.0012714552,113
m_st_rsi14_lt_30_50,15.116667,13.1923065,15.133333,13.208101,0.0012618325,60
m_ct_cmf20_positive_10,4.424779,3.9388292,4.41983,3.9446135,0.0012546459,113
m_ct_rsi14_gt_60_50,14.883333,10.074454,14.895834,10.064969,0.0012420071,60
w_st_h_lt_xavgc8_10,0.94067794,3.3366463,0.94491524,3.42117,0.0012385512,118
w_st_es_ext200_roc5_pos_50,0.8019802,3.4059367,0.7976786,3.496412,0.0012302919,101
m_roc_delta_10_vs10,145.60173,367.11465,146.05121,367.01187,0.0012246965,89
m_roc_accel_10_10,145.60173,367.11465,146.05121,367.01187,0.0012246965,89
w_st_c_lower_half_20,2.5726495,1.5330622,2.5747864,1.7568945,0.0012163199,117
w_st_c_lower_half_15,2.5726495,1.5330622,2.5747864,1.7568945,0.0012163199,117
m_ct_rsi14_gt_70_50,7.9333334,6.84914,7.9416666,6.8655114,0.0012137779,60
m_ct_gap_down_half_atr_7,0.03448276,0.18325716,0.034261715,0.18279925,0.0012092163,116
m_ct_gap_up_half_atr_7,0.03448276,0.18325724,0.034261715,0.18279934,0.0012092156,116
m_roc_16,473.99298,664.0584,474.79523,663.67175,0.0012087995,93
m_ct_body_gt_half_range_30,14.240964,2.5403585,14.237951,2.4935884,0.0012081614,83
m_tir_v_gt_1_5x_avgv20_15,1.9831933,3.4738336,1.9873949,3.5020242,0.0011997777,119
m_tir_v_gt_1_5x_avgv20_20,1.9831933,3.4738336,1.9873949,3.5020242,0.0011997777,119
m_tir_v_gt_1_5x_avgv20_30,1.9831933,3.4738336,1.9873949,3.5020242,0.0011997777,119
w_es_ext50_roc_1,20.479132,87.4954,20.556204,64.429184,0.0011962303,105
m_inside_bars_30,3.3697479,1.7556953,3.3676472,1.7603863,0.0011933211,119
m_ct_es_ext50_rsi14_gt_70_15,3.0,4.2789345,2.9948978,4.2813377,0.0011917204,98
m_ct_avgc50_rising_20,5.588889,7.051806,5.5972223,7.052672,0.0011815672,90
m_st_rsi14_lt_20_30,5.240964,10.208307,5.253012,10.21619,0.0011793285,83
m_ct_macd_negative_20,8.822222,7.114753,8.813889,7.1131587,0.0011715197,90
m_st_macd_negative_10,0.8053097,2.9696636,0.808803,2.9836833,0.0011708043,113
w_st_es_ext200_stoch14_gt_50_50,-0.12871288,1.5916246,-0.12679034,1.6421509,0.0011707407,101
m_ct_stoch14_lt_50_50,28.966667,10.778143,28.954166,10.768192,0.0011608971,60
m_ct_es_ext50_slope1_pos_30,6.1807227,5.2035275,6.1867466,5.2094426,0.0011563394,83
w_es_ext50_roc_delta_30_vs3,31.173203,1271.265,29.118055,1783.7188,0.00115217,89
w_ct_es_ext50_slope1_neg_10,3.2711864,1.8840806,3.2690678,1.8508134,0.0011446791,118
m_hivol_pct_10_x1.5,0.26554805,0.37199727,0.26512748,0.37182862,0.0011310866,119
m_tir_rsi14_gt_70_5,1.6302521,1.8542914,1.6281512,1.8589711,0.0011301652,119
m_ct_rsi14_lt_20_10,0.07079646,0.41655084,0.070330694,0.4154752,0.0011210431,113
w_higher_low_count_50,2.5,2.136143,2.5023808,2.1322546,0.0011165871,104
m_hivol_pct_20_x1.5,0.1915827,0.28767288,0.19189967,0.28810215,0.0011002261,119
st_rsi14_gt_80_15,1.3728814,3.9781382,1.368644,3.8582098,0.0010982848,118
m_st_rsi14_lt_20_10,-0.7876106,1.2918104,-0.78900796,1.2884684,0.0010845212,113
m_tir_l_gt_xavgc8_10,1.9495798,1.9171344,1.9516807,1.9491249,0.00107783,119
m_ct_stoch14_gt_50_50,18.016666,11.666979,18.029167,11.660417,0.0010720683,60
m_spread_slope_xavgc8_xavgc50_off3_atr14,1.2031361,1.3612804,1.2045945,1.361486,0.0010711873,58
m_ct_c_gt_c1_7,5.198276,1.1957885,5.197005,1.2043098,0.0010555821,116
m_ct_bop14_positive_5,3.0762713,2.0219176,3.0741525,2.0316775,0.0010428948,118
m_ct_bop14_negative_50,28.2,11.998305,28.1875,11.9912615,0.0010424894,60
m_ct_close_near_low_7,1.1724138,0.99804914,1.1734637,1.0081639,0.0010413745,116
m_ns_c_minl35_pct,82.76997,15.196953,82.7858,15.19926,0.0010410615,79
m_range_width_30,6.988893,2.9727435,6.9858227,2.9804163,0.0010301764,83
m_ct_c_gt_xavgc21_50,19.35,12.1875515,19.362501,12.186001,0.0010258298,60
m_st_rsi14_lt_20_50,13.6,16.267052,13.616667,16.28362,0.0010235078,60
m_ct_es_ext50_adx14_gt_25_20,9.3,8.145382,9.308333,8.153813,0.0010220011,90
m_spread_slope_xavgc13_xavgc50_off20_atr14,1.7485733,3.7760472,1.7448063,3.714078,0.0010142527,20
m_ct_es_ext50_rsi21_gt_50_7,2.4913793,3.0857193,2.4882479,3.0941389,0.0010120391,116
m_spread_slope_xavgc13_xavgc50_off20_adr14,1.7590714,3.7778213,1.7553129,3.715811,0.0010114698,20
m_ct_xavgc21_gt_avgc50_7,1.8965517,2.8017998,1.8993702,2.7986255,0.0010070892,116
m_ct_es_ext50_rsi14_gt_70_10,1.8849558,2.9633234,1.887925,2.9647958,0.0010015074,113
w_st_v_gt_2x_avgv20_10,0.41525424,2.204602,0.41737288,2.1163664,0.0010010777,118
m_spread_slope_xavgc8_xavgc50_off3_adr14,1.2102956,1.36571,1.2116531,1.365958,0.0009938485,58
m_ct_bop14_positive_50,19.55,12.637615,19.5625,12.632739,0.0009895528,60
w_st_gap_up_half_atr_10,-0.042372882,2.2546976,-0.04025424,2.1619027,0.0009799902,118
m_ct_aroon_up14_gt_70_7,3.939655,2.625258,3.9422157,2.6339233,0.0009721678,116
m_tir_l_gt_xavgc8_15,1.9915966,2.137224,1.9936974,2.1659338,0.00096993975,119
m_cmf_slope_14_off10,0.13302445,0.22978117,0.13324416,0.22786684,0.00096417154,87
m_ct_es_ext50_slope1_neg_10,1.7079647,2.0296087,1.7099247,2.0356598,0.00096285203,113
m_tir_l_gt_xavgc8_20,2.0,2.1901164,2.002101,2.2181356,0.0009471669,119
m_tir_l_gt_xavgc8_30,2.0,2.1901164,2.002101,2.2181356,0.0009471669,119
m_rvol_cont_15d_avg50,2.5424576,2.0315952,2.5443559,2.0323913,0.00093401736,85
m_rvol_cont_20d_avg50,2.3728888,1.7184017,2.3744829,1.7201687,0.00092669204,85
m_ct_xavgc8_gt_xavgc21_50,19.666666,13.699765,19.679167,13.699637,0.0009124886,60
m_tir_es_ext50_adx14_gt_25_10,4.1932774,4.6162515,4.1974792,4.6142707,0.00091062905,119
m_ct_es_ext50_rsi14_gt_50_7,2.4224138,2.9581165,2.4197245,2.9628642,0.0009076898,116
m_ct_xavgc13_gt_xavgc21_50,19.616667,13.992846,19.629166,13.992028,0.00089328404,60
m_range_width_15,5.975626,1.5528355,5.974231,1.5620415,0.00089320645,98
st_avgc50_falling_30,6.4322033,9.52682,6.4237285,9.5038,0.0008917303,118
m_ct_rsi14_gt_80_20,2.211111,3.1283216,2.213889,3.1249316,0.0008889202,90
m_ct_xavgc13_rising_7,4.6551723,2.5609221,4.6574383,2.590605,0.0008746722,116
w_st_adx14_lt_20_30,5.5614033,8.782559,5.569019,8.723806,0.0008729637,114
m_ct_c_upper_half_50,24.316668,4.883356,24.320833,4.875836,0.0008543457,60
m_ct_rsi14_lt_20_7,0.05172414,0.39220303,0.051392574,0.3912049,0.00084755005,116
m_ct_c_lower_half_50,25.65,4.922536,25.645834,4.915053,0.0008475289,60
m_ct_rsi14_gt_80_30,2.433735,3.579048,2.436747,3.560642,0.0008459655,83
m_st_cci14_lt_neg100_10,0.0,2.6049404,0.0022123894,2.616719,0.0008454822,113
w_st_cci14_lt_neg100_10,0.025423728,2.4511,0.027542373,2.513974,0.0008427475,118
m_hivol_pct_10_x3.0,0.13276942,0.25647515,0.13255836,0.25460464,0.00082897174,119
m_roc_accel_10_3,164.41301,386.71652,164.09375,386.3455,0.00082635786,104
m_roc_delta_10_vs3,164.41301,386.71652,164.09375,386.3455,0.00082635786,104
w_st_es_ext200_stoch14_lt_20_10,0.3243243,2.7275114,0.3220721,2.7630246,0.00081512885,111
w_st_xavgc50_rising_50,0.8666667,6.320094,0.8615265,6.3677735,0.0008072186,105
vol_price_div_30,-0.5246538,4.5442276,-0.5294749,5.978887,0.0008063577,117
m_st_gap_up_half_atr_30,1.7108433,7.508579,1.7168674,7.516879,0.0008014127,83
w_ct_xavgc21_gt_xavgc100_30,13.754386,13.756781,13.765303,13.709203,0.00079630525,114
m_ct_xavgc8_gt_avgc50_10,2.7964602,3.9077752,2.7934327,3.903579,0.00077555474,113
m_close_position_15,0.5436663,0.08277137,0.54372984,0.082837954,0.0007670222,98
m_ns_c_minl55_pct,85.410965,13.946515,85.421585,13.94665,0.0007614816,53
m_range_width_50,10.446158,12.120139,10.4369955,12.119585,0.000756041,60
m_st_gap_up_half_atr_50,4.1666665,11.099191,4.175,11.105499,0.0007504105,60
st_c_lt_avgc100_50,10.305085,14.532902,10.315678,14.287913,0.00074135815,118
w_st_avgc50_rising_50,0.83809525,6.3262687,0.84274584,6.37222,0.000729823,105
m_st_rsi14_lt_40_10,0.07964602,2.3304734,0.08133442,2.3481348,0.00071903813,113
w_st_c_gt_xavgc100_50,0.6571429,6.362188,0.65260345,6.4093304,0.0007082534,105
w_st_xavgc100_rising_50,0.6571429,6.362188,0.65260345,6.4093304,0.0007082534,105
m_ct_c_gt_o_7,5.137931,1.2573029,5.137047,1.260965,0.00070109486,116
m_ct_v_gt_2x_avgv20_50,6.9333334,6.1530395,6.929167,6.1444526,0.00067810813,60
m_macd_hist_slope_6_19_9_off5,5.963676,11.9282675,5.9717135,11.94498,0.0006728824,83
w_es_ext200_floor_120,0.93031424,0.14668715,0.93022096,0.13869278,0.0006725748,67
w_es_ext200_range_pos_120,0.93031424,0.14668715,0.93022096,0.13869278,0.0006725748,67
m_ct_c_gt_xavgc13_10,6.3539824,3.390955,6.3517118,3.3992014,0.0006680094,113
m_ns_c_minl60_pct,85.853905,14.155594,85.84453,14.164425,0.00066197716,40
m_tir_es_ext50_adx14_gt_25_15,5.529412,6.462175,5.533613,6.4600596,0.0006503674,119
m_ns_c_minl50_pct,83.86562,14.558058,83.875,14.558982,0.0006440372,60
m_bars_since_cross_xavgc50,66.7479,55.98171,66.783615,55.953056,0.0006382707,119
m_bars_since_cross_avgc50,66.68908,56.02811,66.72479,55.999733,0.0006377387,119
st_big_gap_up_15,0.7627119,3.4780834,0.76483047,3.3399348,0.00063432,118
m_hivol_pct_10_x2.0,0.21512994,0.33157614,0.21491966,0.33186486,0.000633647,119
m_ct_l_gt_xavgc8_50,10.366667,6.628052,10.370833,6.642923,0.0006272244,60
m_st_big_gap_down_10,-0.96460176,0.37628847,-0.9648347,0.37529692,0.0006206684,113
m_gap_count_10_t1.0,0.0088495575,0.09407212,0.008791337,0.09382423,0.00062052946,113
m_ct_big_gap_down_10,0.0088495575,0.09407212,0.008791337,0.09382423,0.00062052946,113
w_st_xavgc50_gt_xavgc200_50,-0.13333334,3.0002131,-0.13146418,3.0655646,0.0006097268,105
w_es_ext200_ceiling_120,0.069692925,0.1466777,0.06977711,0.13869138,0.0006069888,67
w_es_ext200_ceiling_252,0.069692925,0.1466777,0.06977711,0.13869138,0.0006069888,67
w_st_xavgc21_gt_xavgc50_50,0.74285716,5.922623,0.7464619,5.9711547,0.00060369726,105
m_ct_l_gt_avgc50_10,2.681416,3.7636998,2.6791453,3.7633595,0.0006033701,113
w_ct_es_ext200_adx14_lt_20_20,1.8909091,3.8057084,1.8886364,3.805389,0.0005972386,110
m_ct_big_gap_down_7,0.00862069,0.09284773,0.008565429,0.0926094,0.00059671,116
m_slope_ratio_xavgc21_xavgc50_off3,2.8731563,2.8849578,2.8714724,2.8850524,0.00058368105,58
m_ct_v_lt_avgv20_20,6.1555557,4.747349,6.1583333,4.7701707,0.0005822803,90
m_ct_v_gt_1_5x_avgv20_20,6.3555555,4.9134326,6.3527775,4.9348135,0.00056295,90
w_st_l_gt_avgc200_50,0.41904762,6.4012933,0.41550955,6.447893,0.00054871757,105
st_big_gap_down_15,0.61864406,3.7254474,0.6165255,3.926726,0.00053953024,118
w_ct_avgc100_gt_avgc200_50,10.885715,18.372383,10.875856,18.336042,0.0005376368,105
w_ct_c_gt_avgc100_30,16.324562,12.876883,16.317669,12.87011,0.00053559436,114
m_range_width_10,5.35468,1.7392147,5.3556094,1.7470205,0.0005319661,104
m_ct_v_gt_1_5x_avgv20_50,11.733334,7.9294915,11.729167,7.9090414,0.0005268152,60
m_ct_v_gt_avgv20_15,8.795918,4.8904686,8.79847,4.9088583,0.0005196888,98
m_vol_price_div_10,-0.3341667,9.232351,-0.3387134,9.238469,0.00049214886,90
w_ct_avgc100_rising_30,15.807017,13.2770815,15.813245,13.243303,0.00047023717,114
w_roc_9,121.39357,261.37143,121.292984,220.96251,0.0004552172,118
m_ns_c_minl25_pct,81.03869,15.740477,81.03209,15.701467,0.00042030637,84
m_aroon_osc_7,72.52721,16.6425,72.520294,16.578247,0.00041694587,116
nr_c_maxh60_atr14,0.26510778,1.654198,0.26577055,1.5935111,0.00041592045,117
w_es_ext200_range_pos_90,0.93074423,0.14697777,0.9306888,0.139137,0.000398401,67
w_es_ext200_floor_90,0.93074423,0.14697777,0.9306888,0.139137,0.000398401,67
m_ct_cmf20_negative_20,9.511111,7.060325,9.513889,7.0577726,0.00039361615,90
w_pctrank_close_50,98.75053,3.5513065,98.74921,3.4204493,0.00038588067,119
m_ct_xavgc8_gt_avgc50_7,2.163793,2.9249876,2.1648984,2.9253116,0.000377843,116
m_es_ext50_adx_14,60.141407,21.380823,60.149086,21.38642,0.00035905896,60
es_ext50_rsi_slope_5_off5,24.902664,28.097357,24.912214,27.6213,0.0003457511,117
m_ct_xavgc21_gt_avgc50_10,2.5309734,3.8103995,2.5296926,3.8032405,0.0003367614,113
m_ct_body_gt_half_range_7,3.6034484,1.2005746,3.6038535,1.203693,0.0003365253,116
m_ct_cmf20_negative_30,16.048193,9.502123,16.051207,9.492222,0.00031748213,83
w_st_l_lt_minl10_1_20,4.6923075,6.861262,4.6944447,6.900008,0.00030973647,117
m_ct_l_gt_xavgc21_10,4.1681414,3.637363,4.1692667,3.6410062,0.00030907273,113
w_st_c_gt_xavgc200_30,-0.48245615,0.50189805,-0.48260805,0.50187945,0.00030266718,114
w_ct_avgc50_gt_avgc200_30,8.596491,12.492632,8.60008,12.504768,0.00028698464,114
m_range_contract_20,4.1113176,8.099838,4.1090126,8.098742,0.00028461593,75
w_st_c_gt_xavgc200_50,0.45714286,6.395652,0.4554072,6.4420934,0.00026942446,105
m_roc_15,482.42752,678.4041,482.24518,678.28735,0.00026882786,94
m_spread_slope_xavgc8_xavgc50_off20_atr14,2.1826615,4.0778885,2.183663,4.0083346,0.00024981896,20
m_spread_slope_xavgc8_xavgc50_off20_adr14,2.1974435,4.079284,2.1984262,4.0096664,0.00024509805,20
m_es_ext50_roc_4,26.36308,1076.903,26.595568,1060.7556,0.00021917267,58
m_ct_xavgc13_gt_xavgc21_7,3.5689654,3.1018195,3.5696287,3.1023173,0.00021380163,116
w_st_avgc100_gt_avgc200_50,-0.21904762,3.9927354,-0.2183133,4.0090513,0.00018316411,105
nr_h_maxh25_atr14,-0.36357045,1.1556773,-0.36375737,1.0448587,0.00017889516,118
w_ext_peak_xavgc21_lb50,0.9213317,0.15714069,0.9213562,0.14436086,0.00016969634,91
w_spread_slope_xavgc50_xavgc200_off3_atr14,0.7253922,1.5006769,0.72563684,1.4923521,0.00016391404,64
w_st_c_gt_avgc200_50,0.43809524,6.3985057,0.4389631,6.4446125,0.00013466188,105
w_spread_slope_xavgc50_xavgc200_off3_adr14,0.7296418,1.5131878,0.7298093,1.4996979,0.00011168186,64
m_roc_7,266.41165,391.72186,266.45068,395.59235,9.866718e-05,116
m_roc_accel_20_10,394.71124,578.868,394.75623,579.52026,7.762094e-05,83
m_roc_delta_20_vs10,394.71124,578.868,394.75623,579.52026,7.762094e-05,83
m_ct_range_gt_atr_7,3.6982758,2.2036328,3.69811,2.2114747,7.492779e-05,116
w_st_gap_up_half_atr_30,2.5789473,6.9191236,2.5787878,6.9308467,2.3013354e-05,114
m_rvol_cont_20d_avg10,1.299904,0.40762419,1.2999133,0.40920165,2.2723087e-05,118
m_close_vs_open_20,0.5336022,0.14762773,0.5335996,0.14594859,1.7560977e-05,119
m_close_vs_open_30,0.46778268,0.16064659,0.4677837,0.15930648,6.3605635e-06,119
m_ct_body_gt_half_range_5,2.7457628,1.0953394,2.7457626,1.0652343,2.2381796e-07,118
w_tir_range_lt_half_atr_5,0.025210084,0.15742552,0.025210084,0.15742555,0.0,119
m_ct_aroon_down14_gt_70_50,18.833334,8.23627,18.833334,8.23627,0.0,60
m_st_xavgc21_gt_xavgc50_50,-0.15,0.8986805,-0.15,0.8986805,0.0,60
m_st_xavgc21_gt_xavgc50_30,-0.38554215,0.852991,-0.38554215,0.852991,0.0,83
m_st_xavgc21_gt_xavgc50_20,-0.43333334,0.83531594,-0.43333334,0.83531594,0.0,90
m_st_xavgc21_gt_xavgc50_15,-0.47959185,0.81518555,-0.47959185,0.81518555,0.0,98
m_ct_rsi14_lt_30_5,0.16949153,0.7315256,0.16949153,0.7315256,0.0,118
m_ct_rsi14_lt_30_3,0.06779661,0.40780482,0.06779661,0.40780482,0.0,118
m_tir_rsi14_lt_20_30,0.016806724,0.12909016,0.016806724,0.12909016,0.0,119
m_tir_rsi14_lt_20_20,0.016806724,0.12909016,0.016806724,0.12909016,0.0,119
m_ct_rsi14_lt_20_5,0.033898305,0.223882,0.033898305,0.22388199,0.0,118
m_ct_rsi14_lt_20_3,0.025423728,0.15807949,0.025423728,0.15807949,0.0,118
m_tir_rsi14_gt_80_30,1.0336134,2.0827491,1.0336134,2.0981543,0.0,119
m_tir_rsi14_gt_80_20,1.0336134,2.0827491,1.0336134,2.0981543,0.0,119
m_tir_rsi14_gt_80_15,1.0336134,2.0827491,1.0336134,2.0981543,0.0,119
m_tir_rsi14_gt_80_10,1.0084034,1.9593139,1.0084034,1.9756817,0.0,119
m_tir_rsi14_gt_80_5,0.85714287,1.3978539,0.85714287,1.4207048,0.0,119
w_st_l_lt_minl50_1_5,-0.9576271,0.4602872,-0.9576271,0.4602872,0.0,118
w_ct_l_lt_minl50_1_20,0.11965812,0.7329957,0.11965812,0.7329957,0.0,117
w_ct_l_lt_minl50_1_10,0.050847456,0.38889414,0.050847456,0.38889414,0.0,118
w_ct_l_lt_minl50_1_5,0.008474576,0.09205747,0.008474576,0.09205747,0.0,118
w_ct_l_lt_minl65_1_20,0.094017096,0.69459623,0.094017096,0.69459623,0.0,117
st_xavgc100_rising_50,-0.008474576,0.09205746,-0.008474576,0.09205746,0.0,118
st_xavgc100_rising_30,-0.008474576,0.09205746,-0.008474576,0.09205746,0.0,118
st_xavgc100_rising_20,-0.008474576,0.09205746,-0.008474576,0.09205746,0.0,118
st_xavgc100_rising_15,-0.008474576,0.09205746,-0.008474576,0.09205746,0.0,118
st_xavgc100_rising_5,-0.016806724,0.12909025,-0.016806724,0.12909025,0.0,119
m_st_c_gt_xavgc8_5,-0.016949153,0.12963139,-0.016949153,0.12963139,0.0,118
w_st_l_lt_minl20_1_5,-0.9576271,0.4602872,-0.9576271,0.4602872,0.0,118
w_ct_l_lt_minl20_1_10,0.06779661,0.40780455,0.06779661,0.40780455,0.0,118
w_ct_l_lt_minl20_1_5,0.008474576,0.09205747,0.008474576,0.09205747,0.0,118
m_ct_rsi14_lt_20_30,1.2409638,2.5547197,1.2409638,2.5547197,0.0,83
m_ct_rsi14_lt_20_20,0.32222223,0.9924182,0.32222223,0.9924182,0.0,90
m_ct_rsi14_lt_20_15,0.1632653,0.75565064,0.1632653,0.75565064,0.0,98
m_st_rsi14_gt_60_5,-0.23728813,0.42723453,-0.23728813,0.42723453,0.0,118
m_st_c_gt_xavgc13_30,0.31325302,2.005648,0.31325302,2.005648,0.0,83
m_st_c_gt_xavgc13_20,0.2888889,1.9270076,0.2888889,1.9270077,0.0,90
m_st_c_gt_xavgc13_15,0.26530612,1.8475441,0.26530612,1.8475441,0.0,98
m_tir_c_lt_avgc50_30,0.4789916,2.2656186,0.4789916,2.2656186,0.0,119
m_tir_c_lt_avgc50_20,0.4789916,2.2656186,0.4789916,2.2656186,0.0,119
m_tir_c_lt_avgc50_15,0.4789916,2.2656186,0.4789916,2.2656186,0.0,119
m_tir_c_lt_avgc50_10,0.4117647,1.9107722,0.4117647,1.9107721,0.0,119
m_tir_c_lt_avgc50_5,0.22689076,1.012106,0.22689076,1.012106,0.0,119
m_tir_rsi14_lt_20_15,0.016806724,0.12909016,0.016806724,0.12909016,0.0,119
m_tir_rsi14_lt_20_10,0.016806724,0.12909016,0.016806724,0.12909016,0.0,119
m_tir_rsi14_lt_20_5,0.016806724,0.12909016,0.016806724,0.12909016,0.0,119
m_st_rsi14_lt_20_5,-0.9576271,0.30365497,-0.9576271,0.30365497,0.0,118
m_ct_rsi14_lt_20_50,2.1833334,3.1271996,2.1833334,3.1271996,0.0,60
m_st_xavgc21_gt_xavgc50_5,-0.5677966,0.7677113,-0.5677966,0.7677113,0.0,118
m_ct_aroon_down14_gt_70_30,9.530121,6.4360604,9.530121,6.4360604,0.0,83
m_st_aroon_up14_gt_70_50,0.4,1.786959,0.4,1.786959,0.0,60
m_st_aroon_up14_gt_70_30,0.5421687,2.7377272,0.5421687,2.7377272,0.0,83
m_st_aroon_up14_gt_70_20,0.25555557,1.473062,0.25555557,1.473062,0.0,90
m_st_c_gt_xavgc50_20,-0.07777778,2.0402007,-0.07777778,2.0402007,0.0,90
m_st_c_gt_xavgc50_15,-0.15306123,1.970672,-0.15306123,1.970672,0.0,98
m_st_c_gt_xavgc50_5,-0.5338983,0.5009769,-0.5338983,0.5009769,0.0,118
m_st_rsi14_gt_50_50,0.43333334,2.3532639,0.43333334,2.3532639,0.0,60
w_st_xavgc21_rising_10,-0.008474576,0.09205746,-0.008474576,0.09205746,0.0,118
w_st_xavgc21_rising_5,-0.008474576,0.09205746,-0.008474576,0.09205746,0.0,118
w_tir_stoch14_lt_50_5,0.042016808,0.4583501,0.042016808,0.45835012,0.0,119
m_st_rsi14_gt_60_50,1.5666667,6.57774,1.5666667,6.57774,0.0,60
m_st_rsi14_gt_60_30,0.6506024,3.736551,0.6506024,3.736551,0.0,83
m_st_rsi14_gt_60_20,0.26666668,1.9360555,0.26666668,1.9360554,0.0,90
m_st_rsi14_gt_60_15,0.20408164,1.8719822,0.20408164,1.8719822,0.0,98
m_ct_c_gt_xavgc50_3,1.279661,1.4195552,1.279661,1.4195552,0.0,118
m_st_aroon_up14_gt_70_15,0.21428572,1.4232965,0.21428572,1.4232965,0.0,98
m_st_aroon_up14_gt_70_5,-0.1779661,0.3841151,-0.1779661,0.3841151,0.0,118
m_ct_rsi14_lt_40_5,0.29661018,0.87030095,0.29661018,0.87030095,0.0,118
m_ct_rsi14_lt_40_3,0.10169491,0.46020845,0.10169491,0.46020842,0.0,118
m_tir_rsi14_lt_30_30,0.10084034,0.7745421,0.10084034,0.7745421,0.0,119
m_tir_rsi14_lt_30_20,0.10084034,0.7745421,0.10084034,0.7745421,0.0,119
m_tir_rsi14_lt_30_15,0.10084034,0.7745421,0.10084034,0.7745421,0.0,119
m_tir_rsi14_lt_30_10,0.10084034,0.7745421,0.10084034,0.7745421,0.0,119
m_tir_rsi14_lt_30_5,0.084033616,0.6454509,0.084033616,0.6454509,0.0,119
m_st_diplus_gt_diminus_5,-0.118644066,0.3247481,-0.118644066,0.3247481,0.0,118
m_ct_diplus_gt_diminus_50,31.133333,10.734812,31.133333,10.734812,0.0,60
m_ct_l_gt_avgc50_3,1.1355932,1.3893068,1.1355932,1.3893069,0.0,118
m_st_l_gt_xavgc21_50,1.0166667,4.382135,1.0166667,4.382135,0.0,60
m_st_l_gt_xavgc21_30,1.0240964,4.5984526,1.0240964,4.5984526,0.0,83
m_st_l_gt_xavgc21_20,0.32222223,2.1349294,0.32222223,2.1349294,0.0,90
m_st_l_gt_xavgc21_15,0.21428572,2.0771215,0.21428572,2.0771215,0.0,98
m_st_l_gt_xavgc21_5,-0.2457627,0.6261598,-0.2457627,0.6261598,0.0,118
m_ct_gap_down_half_atr_50,0.16666667,0.41849872,0.16666667,0.41849872,0.0,60
m_ct_gap_down_half_atr_30,0.13253012,0.37517732,0.13253012,0.37517732,0.0,83
m_ct_v_gt_3x_avgv20_3,0.3983051,0.81795883,0.3983051,0.81795883,0.0,118
m_st_xavgc13_rising_5,-0.13559322,0.3438161,-0.13559322,0.3438161,0.0,118
m_st_rsi14_gt_50_30,0.31325302,2.005648,0.31325302,2.005648,0.0,83
m_st_rsi14_gt_50_20,0.2888889,1.9270076,0.2888889,1.9270077,0.0,90
m_st_rsi14_gt_50_15,0.24489796,1.8559531,0.24489796,1.8559531,0.0,98
m_st_rsi14_gt_50_5,-0.20338982,0.40423656,-0.20338982,0.40423656,0.0,118
m_ct_rsi14_gt_50_50,24.466667,10.641247,24.466667,10.641247,0.0,60
ct_l_lt_minl65_1_20,0.033898305,0.223882,0.033898305,0.22388199,0.0,118
m_st_xavgc8_gt_xavgc50_50,0.16666667,1.6891141,0.16666667,1.6891141,0.0,60
m_st_xavgc8_gt_xavgc50_30,-0.15662651,1.5260494,-0.15662651,1.5260494,0.0,83
m_st_xavgc8_gt_xavgc50_20,-0.22222222,1.4823132,-0.22222222,1.4823132,0.0,90
m_st_xavgc8_gt_xavgc50_15,-0.2857143,1.4359167,-0.2857143,1.4359167,0.0,98
m_ct_diplus_gt_diminus_3,2.440678,1.0422065,2.440678,1.0422065,0.0,118
m_tir_gap_down_half_atr_30,0.016806724,0.12909025,0.016806724,0.12909025,0.0,119
m_tir_gap_down_half_atr_20,0.016806724,0.12909025,0.016806724,0.12909025,0.0,119
m_tir_gap_down_half_atr_15,0.016806724,0.12909025,0.016806724,0.12909025,0.0,119
m_tir_gap_down_half_atr_10,0.016806724,0.12909025,0.016806724,0.12909025,0.0,119
m_tir_gap_down_half_atr_5,0.016806724,0.12909025,0.016806724,0.12909025,0.0,119
m_st_gap_down_half_atr_5,-0.90677965,0.59896326,-0.90677965,0.59896326,0.0,118
m_ct_gap_down_half_atr_20,0.11111111,0.3497814,0.11111111,0.3497814,0.0,90
m_ct_gap_down_half_atr_15,0.10204082,0.33643955,0.10204082,0.33643955,0.0,98
m_ct_gap_down_half_atr_5,0.033898305,0.18173926,0.033898305,0.18173926,0.0,118
m_ct_gap_down_half_atr_3,0.016949153,0.1296314,0.016949153,0.1296314,0.0,118
m_tir_gap_up_half_atr_30,0.008403362,0.091669895,0.008403362,0.091669895,0.0,119
m_tir_gap_up_half_atr_20,0.008403362,0.091669895,0.008403362,0.091669895,0.0,119
m_tir_gap_up_half_atr_15,0.008403362,0.091669895,0.008403362,0.091669895,0.0,119
m_tir_gap_up_half_atr_10,0.008403362,0.091669895,0.008403362,0.091669895,0.0,119
m_tir_gap_up_half_atr_5,0.008403362,0.091669895,0.008403362,0.091669895,0.0,119
m_st_gap_up_half_atr_5,-0.91525424,0.49916637,-0.91525424,0.49916637,0.0,118
m_ct_gap_up_half_atr_50,0.3,0.5614751,0.3,0.5614751,0.0,60
m_st_rsi14_lt_30_5,-0.69491524,1.0978498,-0.69491524,1.0978498,0.0,118
m_ct_rsi14_lt_30_50,6.5666666,5.5368304,6.5666666,5.5368304,0.0,60
m_ct_rsi14_lt_30_30,3.5180724,4.2292867,3.5180724,4.2292867,0.0,83
m_ct_rsi14_lt_30_20,1.2777778,2.2735796,1.2777778,2.2735796,0.0,90
