setup,ticker,cluster_leftmost,cluster_rightmost,cluster_size,is_winner,outcome,reason,bars_to_outcome,profit_adr,ref_price,ref_idx,adr,had_earnings,entry_idx,rule_pass
bf,ABCL,1143,1143,1,0,WIN,exit_fired,11,3.6998238179134333,3.81,1143,0.3000142857142856,1,1144.0,0
bf,ONDS,1183,1183,1,0,LOSS,stop_hit,1,-1.0,1.8250000476837158,1183,0.2045714408159256,1,1184.0,0
bf,ONDS,1215,1215,1,1,BE,breakout_too_far,0,0.0,3.890000104904175,1215,0.46857142448425293,0,,1
bf,ATAI,1018,1018,1,0,WIN,earnings_flat_favorable,19,5.515009008458791,2.76,1018,0.23390714285714284,1,1023.0,0
bf,ATAI,1036,1036,1,0,BE,no_breakout_within_fw,0,0.0,4.26,1036,0.35457142857142865,0,,0
bf,ATAI,1038,1039,2,0,BE,no_breakout_within_fw,0,0.0,4.25,1039,0.3418000000000001,0,,0
bf,ATAI,1041,1041,1,0,BE,no_breakout_within_fw,0,0.0,4.19,1041,0.3385142857142859,0,,0
bf,AEHR,1388,1390,3,0,WIN,exit_fired,8,3.4313936274118357,14.79,1390,1.1627928571428574,1,1391.0,1
bf,CIFR,1188,1188,1,0,LOSS,stop_hit,1,-1.0,6.565,1188,0.5171428571428571,1,1192.0,0
bf,CIFR,1190,1190,1,0,LOSS,stop_hit,1,-1.0,6.7397,1190,0.5263571428571429,1,1192.0,0
bf,CIFR,1225,1225,1,0,BE,breakout_too_far,0,0.0,7.84,1225,0.7408500000000001,0,,1
bf,MGA,1391,1391,1,0,LOSS,stop_hit,1,-1.0,41.57798536242083,1391,1.0100831585827745,1,1395.0,0
bf,BE,1392,1392,1,0,LOSS,stop_hit,1,-1.0,25.018,1392,1.4773571428571433,1,1393.0,1
bf,BE,1394,1394,1,1,WIN,earnings_flat_favorable,5,8.130073153622602,26.03,1394,1.4255714285714292,1,1395.0,1
bf,SLI,1395,1395,1,0,BE,no_breakout_within_fw,0,0.0,2.74,1395,0.19614285714285717,0,,0
bf,FEIM,1400,1401,2,0,LOSS,stop_hit,1,-1.0,28.15,1401,1.8710142857142864,1,1403.0,0
bf,METCB,536,536,1,0,LOSS,stop_hit,1,-1.0,13.475550651550293,536,1.137609839439392,0,538.0,0
bf,CYD,1414,1416,3,0,WIN,exit_fired,30,4.920274925988121,31.29,1416,1.650314285714286,0,1418.0,1
bf,CYD,1528,1528,1,0,LOSS,stop_hit,2,-1.0,47.26,1528,2.1441571428571424,0,1529.0,0
bf,GDXU,1181,1181,1,1,WIN,exit_fired,37,22.496989572391183,93.66,1181,5.575857142857141,0,1182.0,1
bf,NUGT,1415,1415,1,0,WIN,exit_fired,37,18.96329110004483,91.27856984770462,1415,3.686181358684629,0,1416.0,1
bf,IDR,1413,1413,1,0,WIN,exit_fired,39,7.348986731607793,25.5757,1413,1.988614285714286,0,1414.0,0
bf,IDR,1425,1426,2,0,LOSS,stop_hit,1,-1.0,29.5899,1426,1.7802214285714288,0,1427.0,0
bf,TILE,1418,1418,1,0,BE,no_breakout_within_fw,0,0.0,27.09779786356822,1418,0.8049985834205928,0,,0
bf,RKT,1269,1269,1,0,BE,no_breakout_within_fw,0,0.0,18.98,1269,0.8246428571428565,0,,0
bf,WULF,1403,1403,1,1,BE,breakout_too_far,0,0.0,9.52,1403,0.6268357142857142,0,,0
bf,EOSE,1321,1321,1,0,WIN,exit_fired,23,20.157971014492748,7.045,1321,0.492857142857143,1,1323.0,1
bf,EOSE,1323,1323,1,1,BE,breakout_too_far,0,0.0,7.28,1323,0.542857142857143,0,,1
bf,EOSE,1327,1327,1,1,WIN,exit_fired,18,13.613405711588388,8.74,1327,0.6052857142857143,1,1328.0,1
bf,FLNG,573,573,1,0,LOSS,stop_hit,3,-1.0,18.99755424657534,573,0.9770281074692223,0,575.0,0
bf,SJT,585,585,1,0,LOSS,stop_hit,1,-1.0,8.539950142450142,585,0.5776459356551368,0,589.0,0
bf,TMDX,662,662,1,0,LOSS,stop_hit,1,-1.0,47.0,662,3.8071428571428565,1,664.0,0
bf,WFRD,723,723,1,0,BE,no_breakout_within_fw,0,0.0,42.07493803418803,723,1.8209727214661053,0,,0
bf,ASC,725,725,1,0,BE,breakout_too_far,0,0.0,11.78340465116279,725,0.5469669079603631,0,,0
bf,RNR,728,728,1,0,LOSS,stop_hit,3,-1.0,180.0913591801134,728,6.350946618491743,1,729.0,0
bf,HALO,730,730,1,0,LOSS,stop_hit,25,-1.0,54.8,730,1.8316000000000001,1,732.0,0
bf,BORR,791,791,1,0,LOSS,stop_hit,9,-1.0,6.333737633441286,791,0.30663599107153156,1,793.0,0
bf,BORR,793,793,1,0,LOSS,stop_hit,7,-1.0,6.509693849800762,793,0.3033208547204861,1,794.0,0
bf,ASRT,809,809,1,0,LOSS,stop_hit,5,-1.0,90.67500000000001,809,7.458857142857141,1,814.0,0
bf,CERT,574,574,1,0,BE,no_breakout_within_fw,0,0.0,24.45,574,1.0514999999999994,0,,0
bf,CXM,454,454,1,0,LOSS,stop_hit,1,-1.0,13.1,454,0.3708571428571429,1,455.0,0
bf,THC,846,846,1,0,LOSS,stop_hit,1,-1.0,71.19,846,1.857357142857143,1,847.0,0
bf,GOOG,855,856,2,0,LOSS,stop_hit,1,-1.0,124.97395838316193,856,3.01482005306382,1,861.0,0
bf,CRVS,858,858,1,0,WIN,exit_fired,1,0.4371448198338853,3.25,858,0.45751428571428576,1,861.0,1
bf,TCMD,858,858,1,0,WIN,exit_fired,31,3.9257209203829326,21.17,858,0.9781642857142858,1,859.0,1
bf,XFOR,858,858,1,0,LOSS,stop_hit,4,-1.0,61.05000000000001,858,6.9771428571428595,1,859.0,0
bf,ONCY,878,878,1,0,BE,breakout_too_far,0,0.0,2.78,878,0.3295571428571428,0,,0
bf,BTBT,880,880,1,0,BE,no_breakout_within_fw,0,0.0,4.64,880,0.41878571428571437,0,,0
bf,BTBT,996,997,2,0,LOSS,stop_hit,1,-1.0,3.335,997,0.26428571428571423,1,1000.0,0
bf,NVDL,140,141,2,0,LOSS,stop_hit,15,-1.0,13.00096214876033,141,0.5397777854181499,0,143.0,0
bf,TDW,890,890,1,0,BE,no_breakout_within_fw,0,0.0,61.97,890,2.395714285714285,0,,0
bf,RIG,891,891,1,0,BE,no_breakout_within_fw,0,0.0,8.63,891,0.38111428571428574,0,,0
bf,RIG,898,898,1,0,LOSS,stop_hit,1,-1.0,8.58,898,0.3428500000000002,0,899.0,0
bf,IONQ,639,639,1,0,LOSS,stop_hit,1,-1.0,16.079,639,1.268428571428572,1,643.0,0
bf,IONQ,967,967,1,1,BE,breakout_too_far,0,0.0,16.83,967,1.5278571428571428,0,,1
bf,OPEN,778,778,1,0,LOSS,stop_hit,1,-1.0,4.42,778,0.3565714285714286,1,780.0,0
bf,RIOT,896,896,1,0,BE,no_breakout_within_fw,0,0.0,18.585,896,1.536892857142858,0,,0
bf,RIOT,898,898,1,0,BE,no_breakout_within_fw,0,0.0,18.69,898,1.436178571428572,0,,0
bf,HLX,916,916,1,0,WIN,exit_fired,20,6.007777926780218,9.54,916,0.2663214285714283,1,919.0,0
bf,MNSO,720,720,1,0,BE,breakout_too_far,0,0.0,21.766138039215683,720,0.8974281333281853,0,,1
bf,TSHA,750,750,1,0,BE,no_breakout_within_fw,0,0.0,3.3,750,0.39621428571428574,0,,0
bf,HNRG,947,947,1,0,LOSS,stop_hit,2,-1.0,14.3,947,0.676457142857143,1,948.0,0
bf,TNK,972,972,1,0,BE,no_breakout_within_fw,0,0.0,49.00050735473633,972,2.0253219604492188,0,,0
bf,METC,982,982,1,0,LOSS,stop_hit,1,-1.0,16.023773193359375,982,1.4658128023147583,0,986.0,0
bf,DUOL,592,592,1,0,BE,no_breakout_within_fw,0,0.0,220.985,592,9.206357142857142,0,,0
bf,SRRK,998,998,1,0,BE,no_breakout_within_fw,0,0.0,19.46,998,1.3544642857142857,0,,0
bf,SRRK,1001,1001,1,0,WIN,exit_fired,1,0.8206201753238266,19.2,1001,1.3648214285714284,1,1003.0,0
bf,FBK,1001,1001,1,0,LOSS,stop_hit,1,-1.0,38.90480634682658,1001,1.1547956669158859,1,1002.0,0
bf,OSCR,727,727,1,1,WIN,earnings_flat_favorable,9,3.1855151045700993,11.24,727,0.7377142857142859,1,728.0,1
bf,CENTA,306,306,1,0,WIN,earnings_flat_favorable,27,1.8803126042239469,38.52799999999999,306,1.267874285714287,1,309.0,0
bf,OLN,311,312,2,0,BE,no_breakout_within_fw,0,0.0,36.74855800362038,312,1.9071966877734639,0,,0
bf,OLN,317,317,1,0,LOSS,stop_hit,1,-1.0,36.0527549194991,317,1.8484640404788508,1,320.0,0
bf,OLN,463,463,1,0,LOSS,stop_hit,1,-1.0,55.00364575551783,463,1.874902160164395,1,464.0,0
bf,CPF,312,312,1,0,LOSS,stop_hit,1,-1.0,21.71504504638219,312,0.6621112702413178,1,314.0,0
bf,ANF,315,316,2,0,WIN,earnings_flat_favorable,34,1.1318681318681298,35.99,316,1.819999999999999,1,317.0,0
bf,ANF,322,322,1,0,LOSS,stop_hit,1,-1.0,39.98,322,1.6888428571428562,1,324.0,0
bf,ANF,964,965,2,1,WIN,earnings_flat_favorable,12,4.4952990749996875,62.14,965,2.257914285714285,1,966.0,0
bf,GAP,315,315,1,0,LOSS,stop_hit,2,-1.0,24.819442663582286,315,1.0996727559700694,1,316.0,0
bf,PAG,315,316,2,0,WIN,earnings_flat_favorable,12,2.041451015187004,73.50909543446244,316,2.5129207251968446,1,319.0,0
bf,ABG,320,320,1,0,BE,breakout_too_far,0,0.0,199.95,320,7.070107142857144,0,,0
bf,FCX,332,332,1,0,BE,breakout_too_far,0,0.0,37.12083705209657,332,1.5207898742688113,0,,0
bf,DXC,338,338,1,0,LOSS,stop_hit,2,-1.0,33.85,338,0.901428571428572,1,339.0,0
bf,WCC,352,352,1,0,LOSS,stop_hit,2,-1.0,103.81160533620933,352,3.6683989847716094,1,355.0,0
bf,NVRI,353,353,1,0,LOSS,stop_hit,2,-1.0,22.49,353,0.8103571428571422,1,355.0,0
bf,GOLF,354,354,1,0,LOSS,stop_hit,1,-1.0,49.86881919172932,354,1.2083289825066952,1,355.0,0
bf,GTX,366,366,1,0,LOSS,stop_hit,1,-1.0,7.8865885143570535,366,0.3291532882062251,1,369.0,0
bf,ASO,179,179,1,0,LOSS,stop_hit,1,-1.0,38.67314490358127,179,1.7238232928997168,1,180.0,0
bf,SHOP,384,384,1,0,BE,no_breakout_within_fw,0,0.0,153.22699999999998,384,4.939264285714286,0,,0
bf,CROX,399,399,1,0,LOSS,stop_hit,3,-1.0,138.8696,399,5.106478571428573,1,400.0,0
bf,CLDX,400,400,1,0,LOSS,stop_hit,1,-1.0,45.65,400,2.4071428571428557,0,401.0,0
bf,SKIN,186,187,2,0,WIN,earnings_flat_favorable,52,5.247342976755418,22.74,187,1.124378571428571,1,188.0,0
bf,U,233,233,1,0,LOSS,stop_hit,1,-1.0,125.75,233,5.625714285714287,1,238.0,0
bf,U,1208,1208,1,0,BE,breakout_too_far,0,0.0,30.23,1208,1.3089214285714288,0,,0
bf,U,1240,1241,2,0,BE,breakout_too_far,0,0.0,41.41,1241,2.0716214285714285,0,,0
bf,UPST,171,171,1,1,WIN,exit_fired,39,11.066303128137484,206.47,171,14.513428571428577,1,172.0,0
bf,UPST,973,973,1,0,BE,no_forward_window_after_earnings,0,0.0,53.15,973,3.8079285714285716,1,978.0,1
bf,GDYN,415,415,1,0,WIN,exit_fired,21,3.0537634408602172,25.49,415,1.3949999999999996,1,417.0,0
bf,GDYN,429,429,1,0,LOSS,stop_hit,1,-1.0,30.26,429,1.4185714285714288,1,430.0,0
bf,CIO,430,430,1,0,WIN,earnings_flat_favorable,30,3.3540296159899294,12.695391286307053,430,0.3449906071719135,1,433.0,0
bf,LEU,445,445,1,0,WIN,exit_fired,30,7.88639916623241,40.39,445,2.741428571428572,0,447.0,0
bf,HRI,447,447,1,0,WIN,earnings_flat_favorable,6,2.1323416927863006,157.57540114619883,447,7.0867623631442145,1,448.0,0
bf,OXY-WT,291,294,4,0,BE,breakout_too_far,0,0.0,15.0945,294,0.8853142857142855,0,,0
bf,OXY-WT,300,300,1,0,BE,no_breakout_within_fw,0,0.0,15.99,300,0.7617499999999996,0,,0
bf,MUR,456,456,1,0,LOSS,stop_hit,1,-1.0,24.67752247465921,456,1.055636197886132,1,457.0,0
bf,LC,458,458,1,0,BE,breakout_too_far,0,0.0,35.91,458,1.7967142857142846,0,,0
bf,LC,1219,1219,1,0,BE,breakout_too_far,0,0.0,14.29,1219,0.6974285714285715,0,,0
bf,LC,1230,1230,1,0,BE,breakout_too_far,0,0.0,15.216,1230,0.5994285714285715,0,,0
bf,MARA,460,461,2,0,WIN,exit_fired,6,5.918505942275042,53.68,461,3.7864285714285724,1,462.0,0
bf,SOFI,230,230,1,0,BE,breakout_too_far,0,0.0,20.2,230,1.1142857142857137,0,,0
bf,LAR,474,474,1,0,BE,breakout_too_far,0,0.0,13.747968408262453,474,0.9103976804861541,0,,0
bf,EXTR,484,484,1,0,LOSS,stop_hit,3,-1.0,13.58,484,0.6462071428571431,1,487.0,0
bf,EXTR,486,486,1,0,LOSS,stop_hit,1,-1.0,13.67,486,0.6749214285714287,1,487.0,0
bf,UAN,554,555,2,1,WIN,exit_fired,22,9.524946173404786,59.10397709193246,555,3.5652613977899876,0,556.0,1
bf,SQM,555,556,2,0,WIN,exit_fired,21,2.4717479856368345,67.72978946948544,556,3.6185770485052635,1,557.0,0
bf,SQM,1492,1492,1,0,WIN,exit_fired,31,9.164676304211193,63.54,1492,2.2728571428571422,1,1493.0,1
bf,GUSH,557,557,1,0,WIN,exit_fired,20,3.974610293713182,33.43802340375588,557,2.488892209606394,0,558.0,0
bf,GUSH,559,559,1,0,LOSS,stop_hit,4,-1.0,35.90805729180328,559,2.468744823228675,0,560.0,0
bf,ECOR,274,274,1,0,LOSS,stop_hit,1,-1.0,41.11500000000001,274,5.406428571428573,1,278.0,0
bf,ECOR,280,280,1,0,BE,no_breakout_within_fw,0,0.0,44.85,280,4.745357142857143,0,,0
bf,PI,274,274,1,0,WIN,earnings_flat_favorable,3,1.3422601589837968,59.28,274,3.531357142857143,1,275.0,0
bf,PI,1094,1094,1,0,LOSS,stop_hit,4,-1.0,164.9,1094,7.804499999999996,1,1098.0,0
bf,SYNA,274,274,1,0,BE,breakout_too_far,0,0.0,107.235,274,3.428928571428571,0,,0
bf,GM,275,275,1,0,BE,breakout_too_far,0,0.0,52.516897838536856,275,2.048175390718568,0,,0
bf,MU,275,275,1,0,LOSS,stop_hit,2,-1.0,79.32987586461539,275,3.0296603443547263,1,277.0,0
bf,MU,1443,1443,1,1,BE,breakout_too_far,0,0.0,168.70523858474778,1443,5.23454745759019,0,,1
bf,AVAV,276,276,1,0,BE,breakout_too_far,0,0.0,123.8237,276,7.487849999999997,0,,0
bf,CLFD,276,276,1,0,LOSS,stop_hit,2,-1.0,33.68,276,2.3426000000000005,1,277.0,0
bf,CLFD,458,458,1,0,WIN,earnings_flat_favorable,5,3.2552842221479703,53.4876,458,1.96677142857143,1,459.0,0
bf,LFMD,276,276,1,0,LOSS,stop_hit,10,-1.0,23.42,276,3.5714285714285716,1,277.0,0
bf,SHAK,276,276,1,0,LOSS,stop_hit,6,-1.0,118.533,276,7.687071428571429,1,277.0,0
bf,TBCH,277,277,1,0,LOSS,stop_hit,1,-1.0,31.29,277,1.938928571428571,1,278.0,0
bf,SEED,278,278,1,0,WIN,exit_fired,4,1.3786078098471977,20.3,278,2.103571428571429,0,283.0,0
bf,KBH,279,279,1,0,LOSS,stop_hit,1,-1.0,41.347689204675675,279,1.6675010520719493,1,280.0,0
bf,SWKS,279,279,1,0,LOSS,stop_hit,4,-1.0,162.0786511954234,279,6.401382367208618,1,280.0,0
bf,NMM,283,283,1,0,LOSS,stop_hit,1,-1.0,17.575988056338026,283,1.3705834203185998,1,288.0,0
bf,NMM,285,285,1,0,BE,no_breakout_within_fw,0,0.0,17.711727394209355,285,1.41670486866912,0,,0
bf,UEC,285,285,1,0,BE,no_breakout_within_fw,0,0.0,2.5,285,0.1989285714285714,0,,0
bf,UEC,309,309,1,0,LOSS,stop_hit,1,-1.0,2.835,309,0.29607142857142865,0,310.0,0
bf,UEC,462,463,2,0,BE,breakout_too_far,0,0.0,4.05,463,0.29954285714285717,0,,0
bf,ARCB,286,286,1,0,WIN,earnings_flat_favorable,47,8.179188354022916,55.625302515054905,286,2.139723005197351,1,288.0,0
bf,ARCB,436,436,1,0,LOSS,stop_hit,1,-1.0,75.86217002354171,436,2.7288251391990666,1,437.0,0
bf,ENVA,286,286,1,0,LOSS,stop_hit,1,-1.0,30.3,286,1.3633785714285718,1,288.0,0
bf,HGV,290,290,1,0,LOSS,stop_hit,1,-1.0,40.68,290,1.456428571428573,1,291.0,0
bf,MGM,290,292,3,0,BE,no_breakout_within_fw,0,0.0,38.879813181110535,292,1.5746807396225166,0,,0
bf,MGM,296,296,1,0,LOSS,stop_hit,1,-1.0,38.61988882430647,296,1.9316452368872155,1,299.0,0
bf,LYV,291,292,2,0,BE,no_breakout_within_fw,0,0.0,94.25,292,3.6710714285714263,0,,0
bf,PRIM,291,291,1,0,LOSS,stop_hit,1,-1.0,34.41902247667515,291,1.304213125087786,1,293.0,0
bf,URBN,291,291,1,0,LOSS,stop_hit,1,-1.0,35.03,291,1.616428571428571,1,293.0,0
bf,URI,291,291,1,0,BE,no_breakout_within_fw,0,0.0,295.68593924427256,291,11.947925393889493,0,,0
bf,ASIX,293,293,1,0,LOSS,stop_hit,1,-1.0,26.094379746835443,293,1.4586217297114705,1,296.0,0
bf,CVI,293,293,1,0,LOSS,stop_hit,1,-1.0,14.741072655217964,293,0.8639485245345296,1,294.0,0
bf,XHR,293,294,2,0,LOSS,stop_hit,1,-1.0,17.12717782362042,294,0.8903546160155127,1,296.0,0
bf,RHP,296,296,1,0,LOSS,stop_hit,1,-1.0,70.50259687809714,296,3.428318383095193,1,298.0,0
bf,SABR,296,297,2,0,LOSS,stop_hit,1,-1.0,8.580069770328986,297,0.5759389452875313,1,301.0,0
bf,SABR,300,300,1,0,LOSS,stop_hit,1,-1.0,8.556547080516287,300,0.5544968335891806,1,301.0,0
bf,SKYW,296,297,2,0,LOSS,stop_hit,2,-1.0,59.07,297,3.1399642857142873,1,300.0,0
bf,SKYW,299,299,1,0,LOSS,stop_hit,2,-1.0,59.1,299,3.143335714285716,1,300.0,0
bf,UAA,296,296,1,0,LOSS,stop_hit,1,-1.0,23.57,296,0.8861,1,301.0,0
bf,NMRK,297,298,2,0,LOSS,stop_hit,2,-1.0,10.166542392344498,298,0.5448028855348916,1,299.0,0
bf,RCL,297,300,4,0,LOSS,stop_hit,1,-1.0,90.02008425332112,300,5.486699752855604,1,301.0,0
bf,FTAI,300,300,1,0,BE,no_breakout_within_fw,0,0.0,22.610410690307617,300,0.8857307434082031,0,,0
bf,FTAI,1142,1142,1,0,LOSS,stop_hit,1,-1.0,104.02101135253906,1142,4.3962016105651855,0,1145.0,0
bf,MX,303,303,1,0,BE,no_breakout_within_fw,0,0.0,23.74,303,1.497207142857143,0,,0
bf,KTOS,1429,1429,1,1,WIN,exit_fired,18,13.738872167068262,66.75,1429,2.6887214285714274,1,1430.0,1
bf,NBIS,769,769,1,0,WIN,exit_fired,17,6.614644575093532,95.0,769,5.0116071428571445,1,771.0,1
bf,TVTX,1438,1438,1,0,BE,no_breakout_within_fw,0,0.0,25.41,1438,1.500414285714285,0,,0
bf,APLD,1271,1271,1,1,WIN,earnings_flat_favorable,5,2.6653378337055296,23.549999237060547,1271,1.6470712423324585,1,1272.0,1
bf,UAMY,1442,1442,1,1,BE,breakout_too_far,0,0.0,6.63,1442,0.6614285714285713,0,,0
bf,RGTIW,900,900,1,0,BE,breakout_too_far,0,0.0,19.88,900,3.0190499999999996,0,,1
bf,SES,1153,1153,1,0,BE,breakout_too_far,0,0.0,1.785,1153,0.17499999999999996,0,,1
bf,KYTX,421,421,1,0,LOSS,stop_hit,1,-1.0,7.09,421,0.5980000000000002,1,422.0,0
bf,BIOA,277,277,1,0,LOSS,stop_hit,2,-1.0,7.68,277,0.4737928571428572,0,282.0,0
bf,BIOA,284,285,2,1,WIN,exit_fired,38,28.819229137430238,8.075,285,0.4377285714285715,0,286.0,0
bf,AGX,1482,1482,1,0,LOSS,stop_hit,1,-1.0,383.866397902944,1482,27.25209882500015,1,1485.0,0
bf,BTE,1482,1482,1,0,BE,no_breakout_within_fw,0,0.0,3.2453777777777773,1482,0.14912317912538886,0,,0
bf,BTE,1485,1486,2,0,BE,no_breakout_within_fw,0,0.0,3.2354720496894407,1486,0.1441755375093077,0,,0
bf,B,1483,1483,1,0,WIN,exit_fired,40,7.644810280359332,39.45743558282209,1483,1.6059737216396728,1,1484.0,0
bf,HYMC,1483,1484,2,0,BE,breakout_too_far,0,0.0,10.59,1484,0.7620714285714288,0,,0
bf,HYMC,1488,1489,2,0,WIN,exit_fired,8,16.995464852607704,12.15,1489,0.8820000000000003,1,1494.0,0
bf,HYMC,1493,1493,1,1,WIN,exit_fired,8,17.855695782132177,11.779,1493,0.8602857142857145,1,1494.0,1
bf,AA,1493,1493,1,1,BE,breakout_too_far,0,0.0,44.696787410394265,1493,1.6448344548768108,0,,1
bf,AXGN,1496,1496,1,0,LOSS,stop_hit,10,-1.0,30.54,1496,1.4578571428571434,1,1498.0,0
bf,AXGN,1498,1498,1,0,LOSS,stop_hit,1,-1.0,31.73,1498,1.6257142857142866,1,1500.0,0
bf,ANNX,1357,1357,1,0,LOSS,stop_hit,4,-1.0,4.975,1357,0.27964285714285714,0,1359.0,0
bf,COHR,1500,1500,1,0,LOSS,stop_hit,4,-1.0,187.12,1500,12.212142857142855,1,1501.0,0
bf,EFXT,1502,1502,1,0,LOSS,stop_hit,2,-1.0,15.378318421052631,1502,0.5199822354826686,1,1505.0,0
bf,EFXT,1538,1538,1,0,LOSS,stop_hit,1,-1.0,19.29277728706625,1538,0.9023003505049149,1,1539.0,0
bf,EFXT,1541,1541,1,0,BE,no_forward_window_after_earnings,0,0.0,19.652275989717225,1541,0.8858949074725224,1,1543.0,1
bf,EGO,1509,1509,1,0,LOSS,stop_hit,1,-1.0,37.36833607907742,1509,1.1145896036830558,1,1510.0,0
bf,NGD,1509,1509,1,0,LOSS,stop_hit,1,-1.0,9.42,1509,0.4935714285714285,0,1510.0,0
bf,SLVP,1509,1509,1,0,LOSS,stop_hit,1,-1.0,36.21,1509,1.174566879800885,0,1510.0,0
bf,TATT,1510,1511,2,0,LOSS,stop_hit,1,-1.0,53.02,1511,2.1557142857142866,0,1515.0,0
bf,TATT,1513,1514,2,0,BE,no_breakout_within_fw,0,0.0,53.74,1514,2.1421428571428587,0,,0
bf,HAL,1516,1516,1,0,LOSS,stop_hit,1,-1.0,32.73644569859671,1516,0.9827320007418113,0,1519.0,0
bf,OIS,1524,1524,1,0,LOSS,stop_hit,2,-1.0,8.66,1524,0.2685714285714284,1,1529.0,0
bf,CC,1531,1531,1,0,LOSS,stop_hit,1,-1.0,17.978205683836592,1531,0.9094978267788127,1,1532.0,0
bf,GORO,1531,1532,2,0,LOSS,stop_hit,1,-1.0,1.64,1532,0.23714285714285716,0,1533.0,0
bf,GORO,1538,1538,1,0,LOSS,stop_hit,1,-1.0,1.65,1538,0.1371428571428571,0,1539.0,0
bf,IBRX,1535,1536,2,0,BE,breakout_too_far,0,0.0,6.87,1536,0.6368571428571427,0,,1
bf,SDRL,854,854,1,0,WIN,earnings_flat_favorable,4,1.0768302147106992,42.96,854,2.0708928571428578,1,855.0,0
bf,NGL,1539,1539,1,0,LOSS,stop_hit,1,-1.0,12.15,1539,0.7707142857142856,0,1543.0,0
bf,WLK,1539,1539,1,0,LOSS,stop_hit,2,-1.0,100.2698454737265,1539,4.571128946001374,0,1543.0,0
bf,ALM,1540,1540,1,0,LOSS,stop_hit,1,-1.0,14.63,1540,1.2235714285714283,1,1541.0,1
bf,TRX,1542,1542,1,0,LOSS,stop_hit,1,-1.0,1.89,1542,0.16030714285714284,0,1546.0,0
bf,GPRE,1544,1544,1,0,LOSS,stop_hit,1,-1.0,14.19,1544,0.8789214285714289,0,1545.0,0
bf,OXY,1546,1546,1,0,LOSS,stop_hit,1,-1.0,52.98346763376036,1546,1.4713639654379114,0,1547.0,0
bf,OXY,1548,1548,1,0,BE,no_breakout_within_fw,0,0.0,55.028690890461995,1548,1.7367466392892053,0,,0
bf,GTE,1556,1556,1,0,LOSS,stop_hit,2,-1.0,8.39,1556,0.5739142857142857,0,1557.0,0
bf,VLO,1556,1556,1,0,LOSS,stop_hit,4,-1.0,235.7,1556,8.59142857142857,0,1558.0,0
bf,REPX,1557,1557,1,0,BE,held_to_end,14,0.0,33.95,1557,1.406664285714286,0,1561.0,0
bf,DOW,1563,1563,1,0,LOSS,stop_hit,9,-1.0,38.47,1563,1.545928571428572,0,1564.0,0
