setup,direction,ticker,cluster_leftmost,cluster_rightmost,cluster_size,is_winner,rightmost_date,rightmost_close,adr14,bar_f1_max,bar_f2_min,had_earnings,race_bars,max_fav_adr,max_adv_adr,bars_to_fav,bars_to_adv,rule_pass,t1,t2
dtss,short,NOW,925,925,1,0,2023-09-06,119.702,2.6231428571428617,,81.3125,1,34,5.375993900446566,0.71593508332425,16,3,0,56.875,76.69375000000002
dtss,short,NOW,927,927,1,1,2023-09-08,120.014,2.585857142857147,,81.3125,1,32,5.574167173084352,0.6056019004474836,14,1,0,56.875,76.69375000000002
dtss,short,KEX,927,927,1,0,2023-09-08,84.2,1.7935714285714295,,71.6875,1,33,2.8267622461170876,1.8510553564316958,33,4,0,56.875,76.69375000000002
dtss,short,KKR,929,929,1,0,2023-09-12,62.7637,1.1575013098426779,,74.0625,1,39,8.559805678323329,0.8330524582961315,33,6,0,56.875,76.69375000000002
dtss,short,CVNA,931,931,1,1,2023-09-14,55.86,3.7634285714285705,,65.5625,1,34,8.1760552687519,0.14348618281202533,34,1,0,56.875,76.69375000000002
dtss,short,CVNA,933,933,1,0,2023-09-18,51.95,3.8734285714285703,,65.5625,1,32,6.934425020284727,0.2891495168547608,32,1,0,56.875,76.69375000000002
dtss,short,CVNA,1521,1522,2,1,2026-01-23,473.31,20.119999999999997,98.9375,50.15625,1,16,7.178677932405567,0.5705765407554682,14,2,1,56.875,76.69375000000002
dtss,short,CE,933,933,1,0,2023-09-18,125.3376,2.6351423632973896,,76.1875,1,34,6.478662878639412,0.7558311494667223,32,2,0,56.875,76.69375000000002
dtss,short,HAYW,642,642,1,0,2023-09-28,14.54,0.3624999999999998,,60.125,1,22,9.793103448275865,0.5241379310344866,22,1,0,56.875,76.69375000000002
dtss,short,WSO,946,946,1,0,2023-10-05,361.0398,9.193768276732868,,71.75,1,9,1.466069969899985,2.1652309871573108,9,3,0,56.875,76.69375000000002
dtss,short,WSO,1059,1060,2,0,2024-03-20,401.9333,8.102693972524365,,83.5,1,23,2.7824524297492776,2.8533215668528293,22,12,0,56.875,76.69375000000002
dtss,short,WSO,1062,1062,1,0,2024-03-22,417.4635,8.650017062959531,,83.5,1,21,4.40179022240426,0.8773845653913098,20,10,0,56.875,76.69375000000002
dtss,short,INSW,951,951,1,0,2023-10-12,35.0827,1.1314123874018054,,79.1875,1,17,0.3716601133982817,3.6204304323939436,5,15,0,56.875,76.69375000000002
dtss,short,LBRDK,953,954,2,0,2023-10-17,88.295,2.05511630226733,,61.4375,1,12,8.20824788852088,0.27781288056437886,8,1,0,56.875,76.69375000000002
dtss,short,OKTA,953,953,1,0,2023-10-16,86.51,3.315707142857145,,25.109375,1,30,6.475240144851664,0.6092214761341564,13,1,0,56.875,76.69375000000002
dtss,short,DHT,965,965,1,0,2023-11-01,9.3995,0.2905062505175013,,78.25,1,2,1.0748783019021935,0.16967684735485766,2,1,0,56.875,76.69375000000002
dtss,short,DHT,1014,1014,1,0,2024-01-12,9.1733,0.2546822666203011,,73.4375,1,14,1.3801314991994238,1.3147023142088075,13,13,0,56.875,76.69375000000002
dtss,short,AZZ,966,966,1,0,2023-11-02,46.3619,1.000557213440069,,89.0625,1,44,1.3729369228417947,11.277611281032934,4,39,0,56.875,76.69375000000002
dtss,short,KNTK,967,968,2,0,2023-11-06,30.4572,0.6546714677177946,,75.0625,1,1,1.3194930679451893,-0.5329059818175162,1,1,0,56.875,76.69375000000002
dtss,short,KNTK,987,987,1,0,2023-12-04,31.4635,0.6340920478726255,,54.8125,1,57,7.1362566230930415,-0.12044231175874166,42,1,0,56.875,76.69375000000002
dtss,short,OLLI,969,969,1,0,2023-11-07,80.09,1.9552785714285699,,76.625,1,19,4.342092284986802,1.5832526603808719,17,6,0,56.875,76.69375000000002
dtss,short,OLLI,1188,1189,2,0,2024-09-24,102.06,2.906035714285715,68.625,67.1875,1,53,5.223610957489954,0.26496577320601067,41,44,1,56.875,76.69375000000002
dtss,short,BPOP,974,974,1,0,2023-11-14,67.127,1.459572941720062,,84.625,1,47,0.5307997349610536,8.789013130151535,8,47,0,56.875,76.69375000000002
dtss,short,KD,519,520,2,0,2023-11-16,18.13,0.5685000000000002,,81.125,1,53,0.8619173262972705,6.842568161829374,7,44,0,56.875,76.69375000000002
dtss,short,CAMT,984,984,1,0,2023-11-29,64.7948,3.2631325043772264,,84.1875,1,54,1.96878483374676,7.172614865261677,3,54,0,56.875,76.69375000000002
dtss,short,TEVA,1000,1001,2,0,2023-12-22,10.48,0.3357142857142857,,85.6875,1,24,0.4170212765957464,5.153191489361704,1,20,0,56.875,76.69375000000002
dtss,short,IMVT,1011,1011,1,0,2024-01-09,43.79,2.4121428571428596,,72.75,1,22,3.9881551673082565,0.2736156351791543,18,1,0,56.875,76.69375000000002
dtss,short,AD,1023,1023,1,0,2024-01-26,26.9194,0.9933860471533215,,75.25,1,14,3.4003429477269558,-0.125107893746018,9,1,0,56.875,76.69375000000002
dtss,short,BRZE,557,559,3,0,2024-02-09,59.6,1.828285714285715,,57.09375,1,30,5.414908579465539,1.0556336927644938,26,1,0,56.875,76.69375000000002
dtss,short,UWMC,947,947,1,0,2024-02-09,5.9927,0.1818909134264879,,75.4375,1,11,2.5199979712547798,0.9800665780040939,10,1,0,56.875,76.69375000000002
dtss,short,UWMC,976,976,1,0,2024-03-22,6.5647,0.1959738676508968,,69.25,1,32,7.737062014381158,0.5714148019710373,7,1,0,56.875,76.69375000000002
dtss,short,AGYS,1036,1036,1,0,2024-02-14,89.67,2.6617857142857133,,65.1875,1,60,5.875754729639074,-1.22098483832014,18,1,0,56.875,76.69375000000002
dtss,short,CIGI,1036,1037,2,0,2024-02-15,128.2554,3.9573679868207146,,74.0,1,52,6.298247981498448,0.5533536842147367,52,1,0,56.875,76.69375000000002
dtss,short,AAOI,1037,1037,1,1,2024-02-15,22.41,1.7077785714285714,,48.78125,1,3,2.3012351049190887,1.37020105483732,3,1,0,56.875,76.69375000000002
dtss,short,UIS,1037,1037,1,0,2024-02-15,8.05,0.31928571428571423,,56.28125,1,2,1.5033557046979882,0.21923937360178508,2,1,0,56.875,76.69375000000002
dtss,short,ZYME,1038,1039,2,0,2024-02-20,12.04,0.4723571428571427,,77.5,1,10,0.8891577196431273,2.3287464085891463,1,5,0,56.875,76.69375000000002
dtss,short,CCOI,1041,1041,1,0,2024-02-22,68.5686,1.453528196679786,,67.6875,1,4,0.04263262623459938,2.36172847043445,1,4,0,56.875,76.69375000000002
dtss,short,ACHC,1044,1044,1,0,2024-02-27,87.38,1.8707142857142844,,71.4375,1,44,9.57922871324934,-0.37953417334860323,36,1,0,56.875,76.69375000000002
dtss,short,LMB,1044,1044,1,0,2024-02-27,47.72,2.0518428571428564,,78.4375,1,10,0.30216738959402234,2.55380180882691,1,5,0,56.875,76.69375000000002
dtss,short,LMB,1096,1096,1,0,2024-05-10,51.39,2.165050000000001,,82.5,1,58,1.9260525161081732,7.043717235167777,5,45,0,56.875,76.69375000000002
dtss,short,MQ,684,684,1,0,2024-02-28,7.33,0.3492142857142858,,54.375,1,47,6.213949682961749,-1.0022499488647971,33,1,0,56.875,76.69375000000002
dtss,short,CDNS,1048,1048,1,0,2024-03-04,317.31,7.35292142857142,,73.5,1,33,5.128573773883852,1.3661236690178575,33,13,0,56.875,76.69375000000002
dtss,short,HRB,1048,1048,1,0,2024-03-04,47.383,1.2810354727775695,,75.5625,1,46,3.3844750885474566,-0.12455588133199247,38,1,0,56.875,76.69375000000002
dtss,short,FORM,1049,1049,1,0,2024-03-05,44.14,1.5185714285714293,,86.125,1,39,2.607714016933207,2.4993226716839128,33,24,0,56.875,76.69375000000002
dtss,short,MNDY,688,689,2,0,2024-03-07,226.73,7.910500000000003,,77.375,1,47,6.571013210290117,1.5511029644143866,31,10,0,56.875,76.69375000000002
dtss,short,IOT,558,558,1,0,2024-03-07,34.36,1.4427428571428575,,80.25,0,60,3.2299588086185036,5.486078105196449,31,48,0,56.875,76.69375000000002
dtss,short,SPNT,1051,1051,1,0,2024-03-07,12.39,0.3550000000000003,,84.625,0,60,2.5352112676056326,3.1267605633802775,27,53,0,56.875,76.69375000000002
dtss,short,SPNT,1058,1058,1,0,2024-03-18,12.35,0.2607142857142856,,84.625,0,60,3.2986301369863003,4.410958904109592,20,46,0,56.875,76.69375000000002
dtss,short,CVI,1060,1060,1,0,2024-03-20,34.9254,1.093368800162274,,55.46875,1,26,3.803951713311063,1.1203069012563664,21,9,0,56.875,76.69375000000002
dtss,short,CVI,1070,1070,1,0,2024-04-04,35.4002,1.136099587294059,,37.5625,1,16,4.0787992289435895,0.6185281320012735,11,1,0,56.875,76.69375000000002
dtss,short,LYFT,1059,1059,1,0,2024-03-20,19.2,0.8931000000000003,,70.3125,1,32,4.165267047363114,1.8139066174000675,29,1,0,56.875,76.69375000000002
dtss,short,YPF,1060,1060,1,0,2024-03-20,19.36,0.7214642857142852,,89.8125,1,35,0.4781941488045134,7.491708331270736,20,34,0,56.875,76.69375000000002
dtss,short,IP,1061,1061,1,0,2024-03-21,36.846,0.9552701556825001,,58.78125,1,23,6.006157725829128,1.3540443061985046,22,3,0,56.875,76.69375000000002
dtss,short,RKT,912,913,2,0,2024-03-25,13.2672,0.5628505532074431,,74.3125,1,26,4.539317458422559,1.6645666646363482,15,3,0,56.875,76.69375000000002
dtss,short,AGM,1064,1064,1,0,2024-03-26,178.0819,4.215954981074619,,80.375,1,27,2.925676016458351,1.558442100142289,14,3,0,56.875,76.69375000000002
dtss,short,LAZ,1065,1065,1,0,2024-03-27,38.0669,1.124290472204923,,84.625,1,19,3.7312235859859126,0.703621774180516,13,1,0,56.875,76.69375000000002
dtss,short,WGO,1065,1065,1,1,2024-03-28,69.5449,1.8775792241319083,,69.75,1,56,9.308590807437069,3.094950612359871e-05,54,1,0,56.875,76.69375000000002
dtss,short,CAKE,1068,1069,2,0,2024-04-03,35.4165,0.7747610632953926,,76.8125,1,24,4.946249194817457,0.4440074508394049,7,1,0,56.875,76.69375000000002
dtss,short,MZTI,1068,1068,1,0,2024-04-02,198.0868,3.464739833016641,,64.1875,1,21,6.640612479536497,-0.03593577952246035,15,2,0,56.875,76.69375000000002
dtss,short,ARCB,1069,1069,1,0,2024-04-03,143.5809,4.954102221331183,,44.03125,1,18,3.675189259262602,1.6818663509152199,17,3,0,56.875,76.69375000000002
dtss,short,ARCB,1073,1073,1,0,2024-04-09,149.6335,4.939260185991498,,44.03125,1,14,4.911639063260942,0.21023211264191885,13,2,0,56.875,76.69375000000002
dtss,short,AMWD,1072,1073,2,0,2024-04-09,101.12,2.7343428571428583,,71.625,1,31,4.567825123821865,-0.6546362667446887,8,1,0,56.875,76.69375000000002
dtss,short,HASI,1073,1073,1,0,2024-04-09,25.3836,0.7855439424453928,,86.875,1,19,4.938768782838916,-1.3458711374895334,5,1,0,56.875,76.69375000000002
dtss,short,HASI,1200,1200,1,0,2024-10-09,31.8323,0.7984328573883026,60.15625,80.1875,1,20,4.4259342393537695,2.2707321269183987,20,18,0,56.875,76.69375000000002
dtss,short,SLG,1073,1073,1,0,2024-04-09,49.6527,1.7922258261927588,,87.5625,1,5,3.931877970982445,-0.7148752828049023,5,2,0,56.875,76.69375000000002
dtss,short,TFC,1073,1073,1,0,2024-04-09,35.427,0.7090860934989962,,87.9375,1,8,4.974260451987201,-0.8460762176840627,6,1,0,56.875,76.69375000000002
dtss,short,BUR,1048,1048,1,0,2024-04-10,16.0864,0.3990387813478394,,62.65625,1,22,4.738359375890355,0.8592308267889183,3,1,0,56.875,76.69375000000002
dtss,short,BUR,1066,1066,1,0,2024-05-06,15.8513,0.3666817333845482,,44.0625,1,4,2.0306265217440402,-0.00015313120116192258,4,3,0,56.875,76.69375000000002
dtss,short,COMP,761,762,2,0,2024-04-12,3.61,0.1849928571428571,,69.75,1,17,3.1622842580794632,0.16216842349125588,14,1,0,56.875,76.69375000000002
dtss,short,CFR,1271,1271,1,0,2025-01-23,135.0653,2.8532509175081273,60.625,79.5625,1,4,0.7325780013390402,0.5806730270207539,4,3,0,56.875,76.69375000000002
dtss,short,ABNB,849,849,1,0,2024-04-29,162.25,4.494785714285712,,75.25,1,6,2.0134441495701405,0.723060053713033,3,4,0,56.875,76.69375000000002
dtss,short,ALXO,952,952,1,0,2024-04-30,17.02,1.2961857142857143,,60.75,1,6,1.3930102608753157,0.6210529796215267,3,5,0,56.875,76.69375000000002
dtss,short,ROOT,880,880,1,1,2024-04-30,69.65,6.281714285714286,,77.8125,0,60,4.540161921222596,2.6935322477940487,33,1,0,56.875,76.69375000000002
dtss,short,IIPR,1089,1089,1,0,2024-05-01,83.3101,1.9750777831578645,,90.4375,1,4,-0.062369795360070326,2.470961141210255,1,2,0,56.875,76.69375000000002
dtss,short,EU,1092,1092,1,0,2024-05-06,4.89,0.17571428571428585,,79.25,1,3,1.195121951219511,0.910569105691057,2,1,0,56.875,76.69375000000002
dtss,short,BBWI,1095,1095,1,0,2024-05-09,45.8638,1.2952819442811017,,70.4375,1,16,1.0937407743227614,3.230170591772082,2,16,0,56.875,76.69375000000002
dtss,short,BBWI,1097,1098,2,0,2024-05-14,45.9771,1.3330612365845727,,70.4375,1,13,0.4746686028343874,3.053634396345995,9,13,0,56.875,76.69375000000002
dtss,short,BCO,1095,1095,1,0,2024-05-09,94.7267,2.228549562161843,,89.4375,1,60,0.2812250933932772,7.726061324872541,1,56,0,56.875,76.69375000000002
dtss,short,NGD,1096,1096,1,0,2024-05-10,1.95,0.08676428571428565,,88.3125,0,60,2.420350703877502,5.877994566559648,2,41,0,56.875,76.69375000000002
dtss,short,PATK,1096,1096,1,0,2024-05-10,73.521,2.040633578224995,,70.625,1,55,4.0174727802938,5.54044061246622,24,55,0,56.875,76.69375000000002
dtss,short,PNR,1098,1099,2,1,2024-05-15,83.5779,1.4819373489364014,,73.25,1,45,8.252874668435446,0.07954686965341881,28,3,0,56.875,76.69375000000002
dtss,short,UMBF,1098,1098,1,0,2024-05-14,81.4152,2.021140217170249,,78.0625,1,51,2.5773143050991547,7.824668630543724,10,50,0,56.875,76.69375000000002
dtss,short,UMBF,1166,1166,1,0,2024-08-21,95.6119,2.4591217603058206,65.375,89.8125,1,47,0.11096390822251488,6.2017240811317125,1,39,0,56.875,76.69375000000002
dtss,short,WMS,1151,1151,1,0,2024-07-31,175.5016,5.80638828373756,86.1875,66.6875,1,5,5.026226233827631,0.377315065762478,5,1,1,56.875,76.69375000000002
dtss,short,CROX,1099,1099,1,0,2024-05-15,144.73,4.39676428571429,,80.6875,1,52,4.860392463938572,4.682989276204738,48,24,0,56.875,76.69375000000002
dtss,short,MEG,959,960,2,0,2024-05-16,47.54,2.003285714285714,,85.8125,1,54,10.502745489552877,1.2130072024531127,54,3,0,56.875,76.69375000000002
dtss,short,MEG,962,963,2,0,2024-05-21,49.82,2.0572142857142866,,85.8125,1,51,11.335717509808683,0.043748480955520565,51,1,0,56.875,76.69375000000002
dtss,short,CELH,1100,1100,1,0,2024-05-16,92.57,4.980000000000001,,18.828125,1,54,10.755020080321282,1.2610441767068272,54,4,0,56.875,76.69375000000002
dtss,short,CELH,1103,1103,1,1,2024-05-21,95.96,4.796428571428572,,18.828125,1,51,11.873417721518985,0.6025316455696204,51,1,0,56.875,76.69375000000002
dtss,short,LBRT,1100,1100,1,0,2024-05-16,22.1303,0.6443221944713583,,77.8125,1,40,5.226974376021341,2.61334167440051,35,11,0,56.875,76.69375000000002
dtss,short,THG,1100,1100,1,0,2024-05-16,130.4941,2.343228520175444,,64.0625,1,50,6.523646572292467,1.525582817965815,20,50,0,56.875,76.69375000000002
dtss,short,OCGN,1101,1102,2,0,2024-05-20,1.92,0.17440714285714284,,67.375,1,54,4.8163165007986235,0.3382888970799043,52,38,0,56.875,76.69375000000002
dtss,short,OCGN,1545,1545,1,0,2026-02-26,1.87,0.10350000000000001,80.9375,61.6875,1,3,2.0289855072463783,0.8695652173913029,2,2,1,56.875,76.69375000000002
dtss,short,OCGN,1547,1547,1,0,2026-03-02,1.94,0.12100000000000001,80.9375,61.6875,1,1,1.2396694214876025,-0.16528925619834725,1,1,1,56.875,76.69375000000002
dtss,short,PLMR,1101,1101,1,0,2024-05-17,87.1,2.357214285714284,,81.9375,1,52,4.1680555134692865,2.7193115360140667,26,41,0,56.875,76.69375000000002
dtss,short,PLMR,1109,1110,2,0,2024-05-31,84.84,2.5918571428571417,,81.9375,1,43,2.9187565452240536,3.3450917709309396,17,32,0,56.875,76.69375000000002
dtss,short,ACVA,795,795,1,0,2024-05-21,18.88,0.7327857142857143,,74.1875,1,52,5.622380348961887,1.0234915683789843,51,38,0,56.875,76.69375000000002
dtss,short,MCHP,1103,1103,1,0,2024-05-21,91.1719,1.9333471796019077,,78.8125,1,48,6.321806867547504,2.3584079181758617,44,3,0,56.875,76.69375000000002
dtss,short,ROAD,1104,1105,2,0,2024-05-23,58.51,1.9178357142857148,,73.8125,1,52,3.587377140154263,4.312152463528457,49,46,0,56.875,76.69375000000002
dtss,short,ROAD,1108,1108,1,0,2024-05-29,59.48,2.062835714285715,,73.8125,1,49,3.805441192256148,3.5388179240089066,46,43,0,56.875,76.69375000000002
dtss,short,UCTT,1104,1104,1,0,2024-05-22,45.92,1.4614999999999998,,85.0625,1,42,1.8186794389326046,7.219295244611698,4,36,0,56.875,76.69375000000002
dtss,short,SVM,1108,1108,1,0,2024-05-29,4.1097,0.17058475109542837,,78.6875,0,60,6.861905813152247,0.6950294460675406,46,1,0,56.875,76.69375000000002
dtss,short,NPKI,1109,1109,1,0,2024-05-30,8.05,0.2278571428571427,,82.375,1,44,3.4231974921630166,2.6332288401253923,44,10,0,56.875,76.69375000000002
dtss,short,NPKI,1151,1151,1,0,2024-07-31,8.26,0.24999999999999986,92.125,87.375,1,2,3.960000000000003,0.0,2,1,0,56.875,76.69375000000002
dtss,short,GAP,1110,1110,1,1,2024-05-31,27.3318,0.9609749782371519,,67.5625,0,60,8.939117571299828,1.7580058371350429,44,1,0,56.875,76.69375000000002
dtss,short,GBX,1110,1110,1,0,2024-05-31,52.9028,1.2372485208383697,,72.0625,1,23,6.377014541802995,0.6965492104759905,10,1,0,56.875,76.69375000000002
dtss,short,MUX,1110,1110,1,0,2024-05-31,11.91,0.5239499999999996,,74.9375,1,45,8.05668479816777,0.07634316251550564,44,1,0,56.875,76.69375000000002
dtss,short,RBA,1117,1118,2,0,2024-06-12,79.0739,1.8118729563734561,,76.1875,1,36,5.590432708331382,0.6217820785066069,36,24,0,56.875,76.69375000000002
dtss,short,SNPS,1122,1122,1,0,2024-06-18,620.31,14.774607142857153,,62.6875,1,43,9.864059232902,0.3040013149975038,32,15,0,56.875,76.69375000000002
dtss,short,SNPS,1138,1138,1,0,2024-07-12,614.05,12.168321428571428,79.8125,53.21875,1,27,11.462353358985418,0.5908785400028809,16,1,1,56.875,76.69375000000002
dtss,short,SUPV,1129,1129,1,0,2024-06-28,6.6924,0.3638776434047001,,77.875,1,31,4.828633989359662,1.0034729560671236,25,31,0,56.875,76.69375000000002
dtss,short,FTI,1130,1130,1,0,2024-07-02,25.9197,0.5277118969690101,87.6875,86.4375,1,15,0.8063614845839837,4.407382836167973,2,9,0,56.875,76.69375000000002
dtss,short,ARQT,1116,1117,2,0,2024-07-11,10.73,0.8245714285714287,83.8125,68.6875,1,23,3.48059598059598,0.5942480942480944,17,3,1,56.875,76.69375000000002
dtss,short,ARQT,1288,1288,1,0,2025-03-18,15.87,1.2475,88.1875,73.0,1,33,3.2144288577154305,1.5070140280561128,18,5,1,56.875,76.69375000000002
dtss,short,DNTH,1136,1137,2,0,2024-07-11,28.97,2.117142857142857,97.625,73.625,1,19,1.851551956815114,1.2469635627530369,17,11,1,56.875,76.69375000000002
dtss,short,DNTH,1220,1221,2,1,2024-11-07,29.9,1.130564285714286,96.875,39.1875,0,60,10.220559897396368,2.0962983086827727,45,1,1,56.875,76.69375000000002
dtss,short,OSW,1135,1138,4,0,2024-07-15,15.9641,0.3672552599353196,84.8125,76.875,1,11,0.18766825520291913,2.7737693948796545,3,1,0,56.875,76.69375000000002
dtss,short,ZBRA,1136,1137,2,0,2024-07-11,328.32,6.321785714285718,56.5625,81.3125,1,12,1.3983390768883066,1.385684424608777,6,3,0,56.875,76.69375000000002
dtss,short,ZBRA,1269,1269,1,0,2025-01-21,418.07,8.858571428571427,38.21875,52.40625,1,16,7.853410740203194,1.0938558297048864,16,1,0,56.875,76.69375000000002
dtss,short,ZBRA,1271,1271,1,0,2025-01-23,421.11,8.968571428571428,38.21875,52.40625,1,14,8.096049697355848,-0.11484549219496985,14,1,0,56.875,76.69375000000002
dtss,short,ATRO,1137,1137,1,0,2024-07-11,21.3,0.6835714285714286,71.875,83.125,1,14,0.8192267502612363,3.5694879832810833,1,8,0,56.875,76.69375000000002
dtss,short,ATRO,1139,1139,1,0,2024-07-15,21.33,0.675714285714286,71.875,83.125,1,12,0.6067653276955549,3.5665961945031697,4,6,0,56.875,76.69375000000002
dtss,short,TTD,1137,1137,1,0,2024-07-11,98.57,2.414178571428571,87.0,87.25,1,19,8.889151885438702,1.5823187419560074,17,8,0,56.875,76.69375000000002
dtss,short,TOST,709,709,1,0,2024-07-19,27.17,1.0256428571428569,,79.625,1,11,4.904241242426355,0.5996239292429821,11,1,0,56.875,76.69375000000002
dtss,short,GNRC,1145,1145,1,0,2024-07-23,158.02,4.73554285714286,51.78125,68.625,1,5,1.564762525340282,0.4939243652862239,2,4,0,56.875,76.69375000000002
dtss,short,TRNS,1145,1145,1,1,2024-07-23,143.1,4.612342857142856,86.625,45.78125,1,3,1.313865900193271,0.8704903612666668,2,1,1,56.875,76.69375000000002
dtss,short,WWW,1145,1145,1,0,2024-07-23,13.9351,0.48816945039020193,48.84375,87.0,1,10,3.903265522599166,1.48855377071546,9,6,0,56.875,76.69375000000002
dtss,short,BVS,866,866,1,0,2024-07-24,7.46,0.3889285714285715,,79.1875,1,8,3.2394123048668497,0.7713498622589525,8,2,0,56.875,76.69375000000002
dtss,short,BVS,868,868,1,0,2024-07-26,7.47,0.3887142857142858,,79.1875,1,6,3.2669239250275623,0.20580668871738345,6,1,0,56.875,76.69375000000002
dtss,short,GDRX,965,965,1,0,2024-07-26,8.85,0.44547142857142846,,73.625,1,8,2.2221402687361698,0.7071160568258337,6,3,0,56.875,76.69375000000002
dtss,short,CARS,1151,1151,1,0,2024-07-31,20.62,0.594657142857143,81.8125,67.5,1,5,4.79267765338971,0.08408206409455746,5,1,1,56.875,76.69375000000002
dtss,short,ENS,1151,1151,1,0,2024-07-31,108.1763,2.8024251829719904,66.5625,72.3125,1,4,5.112626482112469,0.3686894117276652,3,1,1,56.875,76.69375000000002
dtss,short,BBAR,1160,1160,1,0,2024-08-13,9.4109,0.4763202388553445,85.125,79.1875,1,5,0.12348986994008604,2.222800969578233,1,3,0,56.875,76.69375000000002
dtss,short,BKE,1168,1168,1,0,2024-08-23,37.5596,1.1055535675287815,83.125,73.8125,0,60,2.2545155490334334,5.056732257540266,33,58,1,56.875,76.69375000000002
dtss,short,CCS,1168,1169,2,0,2024-08-26,99.264,2.909031648136112,91.625,83.9375,1,40,3.2765974645795426,2.205058074507239,11,16,0,56.875,76.69375000000002
dtss,short,CCS,1186,1186,1,0,2024-09-19,104.0508,3.116649994472288,90.25,67.8125,1,23,4.531668886684514,-0.42532994493906007,23,1,1,56.875,76.69375000000002
dtss,short,GRND,907,908,2,0,2024-08-26,12.34,0.4117142857142862,,80.25,1,51,2.307425399028448,5.294934073560021,2,51,0,56.875,76.69375000000002
dtss,short,HOMB,1168,1169,2,0,2024-08-26,26.4925,0.5012322517611276,68.5625,83.8125,1,35,3.4853444576902355,1.0723577549040761,27,16,0,56.875,76.69375000000002
dtss,short,NBTB,1169,1169,1,0,2024-08-26,46.0824,1.250315059909427,48.03125,82.4375,1,43,4.719776752624145,1.1267332231565552,27,5,0,56.875,76.69375000000002
dtss,short,NBTB,1223,1223,1,0,2024-11-11,48.225,1.3703692132505911,52.21875,76.4375,1,49,4.22009321478135,1.5288071659724463,40,25,0,56.875,76.69375000000002
dtss,short,NBTB,1226,1226,1,0,2024-11-14,47.3005,1.5024295411009814,52.21875,76.4375,1,46,3.233819414269304,2.009764977752511,37,22,0,56.875,76.69375000000002
dtss,short,BANF,1170,1170,1,0,2024-08-27,102.9309,2.6739075587533168,77.5,85.0625,1,35,2.380298012160764,2.5964713648410247,26,35,0,56.875,76.69375000000002
dtss,short,KYMR,1009,1009,1,0,2024-08-27,48.94,2.2754285714285714,,85.6875,1,45,3.221371170266197,1.9029382219989979,28,21,0,56.875,76.69375000000002
dtss,short,KYMR,1061,1062,2,1,2024-11-11,51.84,2.1848571428571417,,63.15625,0,60,7.446711128547148,0.2952138093369932,41,1,0,56.875,76.69375000000002
dtss,short,KYMR,1064,1064,1,0,2024-11-13,48.63,2.372714285714285,,63.15625,0,60,6.372448672406531,0.30471431151785144,60,12,0,56.875,76.69375000000002
dtss,short,LGND,1170,1170,1,0,2024-08-27,106.33,3.452142857142859,64.3125,83.875,1,50,2.7142561555969373,3.0763500931098693,22,50,0,56.875,76.69375000000002
dtss,short,ANAB,1182,1182,1,0,2024-09-13,40.33,1.6712928571428587,44.25,55.15625,1,36,12.355704095631685,0.13163461990503422,36,1,0,56.875,76.69375000000002
dtss,short,DVA,1182,1182,1,0,2024-09-13,163.56,3.833121428571429,55.5,72.1875,1,31,2.85667965496229,1.288766894567463,17,23,0,56.875,76.69375000000002
dtss,short,BDN,1183,1183,1,0,2024-09-16,4.4334,0.10847356610613453,44.5625,77.375,1,25,2.032411482928527,9.697503735341014,6,25,0,56.875,76.69375000000002
dtss,short,DFIN,1183,1183,1,0,2024-09-16,69.5,1.4530428571428575,93.0625,48.46875,1,32,4.796830297012179,0.7226214938110151,27,1,1,56.875,76.69375000000002
dtss,short,MHO,1183,1183,1,0,2024-09-16,167.02,5.067378571428571,93.625,78.75,1,31,4.217170613715462,1.8076407497254845,31,22,0,56.875,76.69375000000002
dtss,short,ONON,754,754,1,0,2024-09-16,49.88,1.968392857142857,,87.8125,1,40,1.8289032023949932,1.9508300825546567,34,40,0,56.875,76.69375000000002
dtss,short,BLKB,1184,1184,1,0,2024-09-17,84.18,1.476071428571427,49.375,72.375,1,30,2.4253568836196577,2.364384224534236,17,29,0,56.875,76.69375000000002
dtss,short,KFY,1184,1184,1,0,2024-09-17,69.7383,1.8027071979843612,71.4375,81.8125,1,55,2.219582363954874,4.230571499293478,25,40,0,56.875,76.69375000000002
dtss,short,PRAX,986,987,2,0,2024-09-20,61.51,3.7430714285714286,,72.375,1,32,1.7087571322252544,3.799019140125567,2,19,0,56.875,76.69375000000002
dtss,short,LNW,1187,1187,1,0,2024-09-20,112.57,2.5735714285714275,96.0,46.75,1,36,10.180405217873993,0.4449070219261768,7,1,1,56.875,76.69375000000002
dtss,short,BMI,1188,1188,1,0,2024-09-23,216.608,4.989782533920433,80.0,84.875,1,17,1.020102992469216,2.2976632666119787,2,12,0,56.875,76.69375000000002
dtss,short,BEP,1189,1189,1,0,2024-09-24,25.0218,0.6397403468221875,48.25,71.1875,1,32,4.247009390774033,3.3000731818956788,31,19,0,56.875,76.69375000000002
dtss,short,ESRT,1189,1189,1,0,2024-09-24,11.0109,0.25605100563839184,53.78125,78.4375,0,60,4.1715562193769,1.1396635028798212,60,17,0,56.875,76.69375000000002
dtss,short,ESRT,1245,1245,1,0,2024-12-12,10.8553,0.2480365678754044,48.90625,50.21875,0,60,12.766216397537859,0.56917074715016,60,2,0,56.875,76.69375000000002
dtss,short,JCI,1189,1189,1,0,2024-09-24,73.48359680175781,1.3797225952148438,72.8125,91.5,1,30,0.9705711603164673,2.1606974601745605,29,5,0,56.875,76.69375000000002
